id,text,label
1331,القيادي الذي حاول يدخل البلاد ٨٠٠ كيلو من السموم بالتعاون مع عصابة إيرانية أيضا كان يخبئ ٥٠٠ كيلو من الحشيش بمنزله كم ادخل منها الي الكويت ليقتل شبابنا قبل أن يقبض عليه أشاوس الداخلية بقيادة الشيخ طلال الخالد وزير الداخلية بو هايف تصريح خفيف لطيف تبارك جهود الداخلية @mhamdhaif,hope
7002,و علي صعيد اخر الارجنتين و البرتغال عاملين ماتش حكايه دلوقتي في الاوليمبياد ما تخسرش المتعه دي و اتفرج 󾍇,not_applicable
6941,ودي اضمك لين اكسر ضلوعك ماهي لعانه لكن الشوق ذباح . قصائد حب 😴💔,not_applicable
8017,: عيونها صغيره وقلبي يعشقها تحمل تلك الملامح من ابيها شهد العسل محياها وحروف اسمها الدليل درب الصداقه للدعم ht…,not_applicable
6241,: ايها الابطال ..وانتم تقاتلون وحوش الارض الدواعش.. نقبل رؤسكم التي اعلت كل راس رساله لجندي عراقي,hope
9830,لَهاشِمٍ وَزُهيرٍ فَرعُ مَكرُمَةٍ بِحَيثُ لاحَت نُجومُ الفُرعِ وَالأَسَدِ مُجاوِرَ البَيتِ ذي الأَركانِ بَيتَهُما ما دونَهُ في جِوارِ البَيتِ مِن أَحَدِ,not_applicable
6881,انا وش ذنبي ك سعودي يجي فلسطيني ملعون جدف ماخذ جنسيه امريكيه ويسب السعوديه عشان فلسطين العن امك يبن الكلب قم حرك مكوتك ودافع عن بلدك,hate
4530,أَمَولايَ إِسماعيلُ غِبَّ تَحيَّةٍ تَضُوع كَأَزهار الرُبى إِثرَ تَهطالِ لَقَد خُلِّيَت مِن فَضَّةِ الخُرجِ ساحَتي كَما عُمّرت مِن فَضّة الثَلجِ أَطلالي فَجُد عاجِلاً لا عاجَلَتكَ يَدُ النَوى بِنَأيٍ عَلى الدَاعي بِمَعلوم شَوّالِ,hope
4673,تربيه ال سعود، تطرف وجهل وتخلف,hate
6996,أصرفُ النَّوى يَهواكَ لما استقلَّ بي عَلى غَيرِ تَوديعٍ فولَّيتُ مُسرِعا خَلا بكَ حتَّى نالَ عندكَ حَظَّهُ وقد كانَ ذاكَ الحَظُّ يَجمَعُنا مَعا,not_applicable
1252,1  duwailah الله يوفقهم وينصرهم ويقوي عزائمهم,hope
3374,أَعْرِفُ أَنَّنِي قَادِرٌ عَلَى إِحْدَاثِ تَغْيِيرٍ فِي حَيَاتِي.,hope
2814,تَرَونَ بُلوغَ المَجدِ أَنَّ ثِيابَكُم يَلوحُ عَلَيكُم حُسنُها وَبَصيصُها وَلَيسَ العُلا دُرّاعَةٌ وَرِداؤُها وَلا جُبَّةٌ مَوشِيَّةٌ وَقَميصُها وَإِلّا كَما اِستَنَّ الثَوابيُّ إِذ جَرَت عَلى عادَةٍ أَثوابُهُ وَخُروصُها يُخَصُّ بَهاءً في العُيونِ وَقيمَةً وَيَبذُلُها حَتى يَعُمَّ خُصوصُها يَبيتُ عَلى الإِخوانِ غالي ثِيابِهِ وَيُصبِحُ مَتروكاً عَلَيهِ رَخيصُها,not_applicable
4719,اللي عايز يتابع المصريين في الاوليمبياد يتابع عشان مفيش اي قناه مفتوحه مغطياهم,not_applicable
6544,يا كِرام الانام يا آل طه ما عَلى من يَهيم فيكُم ملام بابِكُم كَعبة الهُدى وَحماكُم مَنهل فيه لِلانام اِزدِحام باب فَضل لما سَما أَرّخوهُ مَن دَنا نَحو بابِكُم لا يُضام رَضى اللَهُ عَنكُم آل طه وَصلاةُ منى لَكُم وَسَلام,not_applicable
4858,عجباً لرحيق شفتيكِ يروي عطشي ، ياسر قلبي ، يسحر عقلي ، ويصيبني بالادمان فلا اشبع منه ابداً واشتاق اليه دوماً ،، مساؤكم رومنسيات الحب,not_applicable
7901,@ali_al_dahab ههههههههه تعارض فك الارتباط وانت مشرد من الحوثي تبغا وحده والحوثي داعسك بشمال ببلادك تبغا ترجع عدن وانت شمالي هارب من بلادك اذن صنعاء يحكمها حسن ايرلو الهالك الي كان يزور مستشفى الاولاده,hate
8580,أخذوا للسير أهبته وأخذنا أهبةَ الكمَدِ زعموا أن الفراق غداً وفراق الروح بعد غد,hope
8427,معرفتش اشوف حفله الاوليمبياد عشان عندي شغل و مش اجازه السبت و بقيت باحقد علي اللي عندهم اجازه السبت اكتر 😐,not_applicable
1077,الإخوان الأعداء ماكفاهم مسلسل معاويه مسوين مؤتمر برلمانين العرب وبدل مايتكلمون عن قضيه فلسطين الحبيبة يتكلمون عن الأخوة المقاومين الأبطال في اليمن المظلوم ويرمون كل جرائمهم عليهم الماذا هذآ العداء ايها العرب لاخوانكم في ليمن لو اموالكم صرفتموها على لمقاومه الفلسطينية عجيب أمركم,hate
4363,@Omarsr4_ يارجل اذا انا اول مره اشوف حسابك فيها حاط بهجت صابر وهو يقول هنعمل سلسلة كىميات و تقول انا خربتك,not_applicable
770,ه هي حقيقة الجمهورية الخبيثة التي اعلامها يهاجمونا و يريد اعطاءنا الدروس في حقوق الانسان اخبث منكي لم ترى عيني نعرف جيدا بانكم تكيدون لنا باعلامكم انتم و بنتكم الغير الشرعية و بكل الطرق و لكل ما اوتيتم من قوة لكن الشجرة التي يحرسها الاسود لا تطلعها القردة https://t.co/0DfcBe2UQN,hate
8865,اليهود انفسهم يتبرون من العصابه الصهيونيه المحتله للاراضي الفلسطينيه  سعوديون ضد التطبيع,not_applicable
249,@Raja_Supporters @RCAofficiel @DZfoot @la_vagueverte والله ما فيكم النفس ديال تمغربيت,hate
7239,لا بديل لقتل الأرهابين الفلسطينيين و تهجيرهم .. هم من يدعون لذبح اليهود. التراخي و الأستماع للغوغائية الحقوقيين لن تنفع..⁉️{{لعن الله أعداء أسرائيل و خسف به الأرض ولازال الخسف و سخط ينزل عليهم}}…ماذا كان سيفعل العرب لو سمحت لهم الفرصة حتى ولو كانت ضعيفة لقاموا بذبح اليهود جميعًا,hate
3419,لقَدْ استَخْدَمْتُ الْعَدِيدَ مِنَ الأَقْمَشَةِ الْمُفَضَّلَةِ لَدَيَّ وَبِمَا أَنَّنِي أُخْطِطُ لِلاحْتِفَاظِ بِهَذَا الْقُمَاشِ فِي مَنْزِلِنَا، فَأَنَا آمِلُ أَنْ يُسَاعِدَ ذَلِكَ فِي تَخْفِيفِ الذُّعْرِ الطَّفِيفِ الَّذِي أَشْعُرُ بِهِ عِنْدَمَا أَرْغَبُ فِي اسْتِخْدَامِ قُمَاشٍ مُحِبٍّ فِي لِحَافٍ أَشْعُرُ بِالشُّقَاوَةِ.,hope
4976,@qnoofalshab @talalalenazi_9 @missdior456 اي بس لازم نناقش موضوع العاهرات عندكم بعد مانخلص ندش على موضوع السعوديه,hate
4544,@AlkhwlanyLtf اهديه سلامي مشبع مربع ب احذيه كل يمني له يوصل ملان القاع والسلع ومن كل قلبي له با الاحذية في وجهه نقل به ادسع ابن الخميني ماله في ارضنا وسع ولا حتا شبر فيه يدسع,not_applicable
5565,تكميم افواه ام اجهاز علي الادرع الاعلاميه للانقلابيين.. حريه الصحافه في تركيا تمر من اختبار حاله الطوارئ؟,not_applicable
7939,اتلم يا معرص وبلاش تريقه علي رامي لكح,not_applicable
716,عصابات بشار أسد تستهدف بقذائف المدفعية محيط جبال التركمان بريف اللاذقية الشمالي,hate
9500,@BassamJaara @Saoud7758 هذا شغل اسيادك يا ساقط,not_applicable
2048,#مصر بعد انتهاء حكم #العسكر هتكون عامله زي اللي خارجه من حرب عالمية . العسكر أفسدوا كل شيء وهنحتاج لسنوات عشان نصلح ما أفسدوه . نسأل الله أن يعجل بزوال العسكر وملكهم وأن يستبدلهم بمن هم خير لمصر وأهلها .,hope
5997,", لَمْ أَقُمْ بِتَمْشِيطِهِ فِي غَضُونِ يَوْمَيْنِ وَأَشْعُرُ بِعَدَمِ الْأَمَانِ قَلِيلًا بِشَأْنِ مَا إِذَا كَانَ يَبْدُو جَيِّدًا أَمْ لَا، أَشْعُرُ بِجُنُونِ الْعَظَمَةِ مِنْ أَنَّ النَّاسَ لَدَيْهِمْ شَيْءٌ مَا ضَدِّي",not_applicable
6600,@bassam93461601 انت عميل اسرائيلي متل #حسن_نصرالله كلاب على حدودهم,hate
7245,كَأَنَّهُ لَمّا غَدا وَالصُبحُ لَم يَنبَلِجِ قائِدُ جَيشٍ جَحفَلٍ سارَ لِقَبضِ المُهَجِ فَجِسمُهُ مِن فَضَّةٍ وَدِرعُهُ مِن سَبَجِ,hope
4178,"عيال بترقص في ميلان في الشارع لا جم جنب حد ولا أذوا حد خليتوهم متحرشين وسرسجية وغير شرعيين ومجرمين وحقيقي حاسس ان الموضوع داخل في سكة حقد شوية و معاناة مزمنة من كومبليكس ""انا خير منه""",not_applicable
4809,@uaedgov @UAEICP @GDRFADUBAI هناك مجموعه من الامارات وعصابه وبعلم دولتكم النزيها الكريمه بنصب والاحتيال على شعبنا الكريم العراق والله ان لم يتم تواصل معي شخصيا سأفضح دولتكم وعندي اثبات هناك جهات مدعومه من قبل ادارة الدوله لسحب الدولار وستنزاف العمله من العراق لدي ارقامهم واسمائهم تواصلو معي مع جهات المختصه,not_applicable
9333,العيال كبّرت ???????????????????????????????? مليوووووووووووووووون مبرووووووووووووووووك اخوي الغالي سلمان ???????????????????????????????????????? من نجاح لنجاح اعلي يارب ❤️,not_applicable
7140,كنت اعلم ان للشوق حنين وانت من علمني ان للشوق انين كانين شوقي لك وحنيني 💜 شعر اشعار خواطر عتاب بوح ابيات قصيد مقتطفات غزل,hope
7190,@USAmbKuwait وقفت امريكا ضد فلسطين 😂 وقفت ضد سوريا اليمن الخ الحريه لها ثمن والدول العربية الي الان تدفع الثمن,not_applicable
1460,رَجَعَ الْخِدِيو لِمِصْرِهِ وَأَتَتْ طَلائِعُ نَصْرِهِ وَتَهَلَّلَتْ بِقُدُومِهِ فَرَحاً أَسِرَّةُ عَصْرِهِ فَلْتَبْتَهِجْ أَوْطَانُهُ بِحُلُولِهِ فِي قَصْرِهِ وَلْيَشْتَهِرْ تَارِيخُهُ رَجَعَ الْخِديو لِمِصْرِهِ,hope
5989,اخويا الصغير واخد التليفزيون حِكر ومش عارفه اشوف الجمباز ف الاوليمبياد,not_applicable
2000,لا تجعل كبريائك يقف في طريق عودتك لمن يحمل لكَ اكوامًا من الحُب❤️,hope
8175,: 🎶 هَو ؛ انْ تَشْعر انگ ؛ مَسْؤول عَنْ ؛ روح اخَريّ ؛ تَمْگثٌ داخَل قَلبگ ؛ قَبْل جَسْدگ,not_applicable
404,@MALHACHIMI ماسر محبة الفلسطيني حامل الجنسيات الاوروبية والحوثيين مطايا إيران لهذا المرتزق ..؟,hate
384,@Kashkooul كذب مليون مرة المسلميين اغلبهم يدعمون ويشيدون بالسعودية واهتمامها الكبير والمشرف بالحرمين وخدمتها الا الروافض والاخوان الخونة قبهم الله,not_applicable
9301,ALsaif ???????? ايش الاستهبال هذا ايش دخل اووم ام ابو الهلال شماعه لكل اخطاءكم واخطاء العالم؟  مطار دبي مشكلته اكيد من الهلال لاتنسو,hope
9338,ململماتٌ من كُراتِ التِّبْرِ مُعْتَنِقَاتٌ لِدَقِيْق الخَصْرِ بنكهةِ العطْرِ وفوق العِطْرِ أجودُ من نَشْقِ سُلاَفِ الخَمْرِ مشتملاتٌ بثيابْ صُفْرِ تزورُنا في العَصْر بَعْدَ العَصْرِ,not_applicable
1633,don: كلنا معكم يا قلوبنا رساله لجندي عراقي,hope
9406,كان مريض قبل الاوليمبياد وكان بياخد ادويه بتزود الوزن,not_applicable
4784,بَدرٌ تَوارى بَطيّ التُّربِ مُندَرِجاً فَجادَهُ مِن سَحابِ الدَمعِ هَطَّالُ مِن آلِ رَسلانَ قَد ذاقَ المَنيَّةَ في ثَلاث عشْرَ وَلِلأَنوارِ إِقبالُ خانَ الزَمانُ أَباهُ مُلحِماً سَفَهاً فَلَم يَكُنْ عِندَهُ خَوفٌ وَإِجلالُ فَخَطَّ أَحرُفَ تَأريخٍ يَنوحُ بِها أَمسى الفَريدُ لَهُ في اللَّحدِ أَمثالُ,not_applicable
9308,وَمَشمولَةٍ دارَت عَلَيَّ كُؤوسُها فَرُحتُ كَأَنّي في مَدارِ الكَواكِبِ أُنازِعُها بَدراً مَعَ اللَيلِ طالِعاً وَلَيسَ بِمَردودٍ مَعَ الصُبحِ غارِبِ وَقَد شابَ ليناً بِالشِماسِ وَإِنَّما تَطيبُ لَكَ الصَهباءُ مِن كَفِّ قاطِبِ,not_applicable
6970,@aliveuntilnow محروقة علي من ٤ سنوات نسيت كل شي وتذكرت ذي اللقطة بس حسبي الله,not_applicable
3925,نفسي كده في فلورز كتييييير حرب الفولورز برعايه سيزار وترمس افندي,not_applicable
4158,@najeebghallab دور بقره تلحس موخرتك ياقلاب الخبجي تاج راسك ونازع احشائك ولن يكون الجنوب وطن بديل للجبنا امثالك,hate
7449,أَعْرِفُ أَنَّنِي قَادِرٌ عَلَى تَحْقِيقِ طُمُوحَاتِي.,hope
8415,@abdulellah20150 تقولي ايران تبغى تعادي السعودية اقولك هي موجوده بالعراق واقرب لها من اليمن تقنعني انها بتاخذ لفه طويله عريضه عشان تزعزع امنك؟ لازم تفهم الاطماع السياسيه باليمن ودوله زي اليمن مش ممكن تستقر ابدا بسبب النزاعات الداخليه اما تخون الشعب كامل انت مجنون,not_applicable
2193,يستاهل كل خير اميرنا الغالي دعم محمد بن نايف مليون متابع,hope
1015,@m_bukairy بأذن الله فوز سعودي هلالي ولاعزاء لأذناب اوراوا,hope
5124,ياقلبي عليها 😔خايفه علي ولدها,hope
7418,@ali__2095 كل المسلسلين تمويل ودعم صهيوني,hate
7409,@Alshawe05 @kuwarimud يستفيدون من نباحك وصياحككك ي وصْيع,not_applicable
8989,@sattamalthqil اجل انت وش شعورك يوم جلدك الريال بالخمسة هزيمة شرف او بلا شرف ولا الشرف جلد الاهلي المصري لكم يالطواقي,hate
2871,RT @Alimisameer: فرحه الناس بسجن #مرتضى_منصور غطت علي غلاء الأسعار #نعم_لسجن_مرتضي https://t.co/V2s1VYRQ3u,not_applicable
9,@najeebghallab قدهم الحوثيين عيال عمك لو امتدحت فيهم نحن عارفين من زمان انكم حوثيين درجة أولى وان لبستوا لاباس الشرعية ضحكه على الدقون طالما عندك الحوثيين احسن من الجنوبيين,hate
1838,الله ينصركم ويثبت اقدامكم والله يطيح ببشار في اقرب وقت,hope
4804,يا مِسكَةَ العَطّارِ وَخالَ وَجهِ النَهارِ وَلَعبَةً أَحكَمَتها عِنايَةُ النَجارِ مِن آبَنوسٍ تُسَمّى بِاليُمنِ بَينَ الجَواري وَأَطيَبَ الناسِ ريقاً لِمُغتَدٍ وَلِسارِ وَلَيسَ ذا بِعَجيبٍ وَلَيسَ في ذا تَماري لا تَشرَبِ الخَمرَ إِلّا مَبزولَةً مِن قارِ,hope
255,@radioalginter و انتم عندما غزوتم العراق بداعي وجود سلاح نووي هل وجدتم فعلا السلاح النووي انه مخطط الصهاينة ابناء القردة و الخنازيير لعنة الله عليكم الى يوم تلقونه و انتم ملطخون بدم اطفال ابرياء لا ذنب لهم النار مثواكم بادن رب العالمين...,hate
7026,:  kuwait2  gh  هل تلعن ابن تيميه عليه العنه تفضل يامجسم ياساري اجب عن دينك…,not_applicable
5713,وَالرَعدُ في أَرجائِهِ مُتَرَنِّمُ وَالبَرقُ في حافاتِهِ مُتَلَهِّبُ كَالبُلقِ تَرمَحُ وَالصَوارِمِ تُنتَضى وَالجَوُّ يَبسُمُ وَالأَنامِلُ تَحسُبُ وَعَلى الصَباحِ غُلالَةٌ فِضِّيَّةٌ فيها طِرازٌ مِن خَيالِكَ مُذَهَّبُ,hope
3324,لو كنتَ في قعرِ بيرٍ أو كنتَ في راسِ نيقِ لجاءَك الرزقُ يجري من كلِّ فجٍ عميقِ,not_applicable
7714,استحاله حد هيقدر يحس بالقهر والمعاناه اللي بيعيشها اهالي المعتقلين .. ربنا يصبرهم ويقويهم :)),hope
1581,تجلى في مَنازِلِنا هلالٌ قد انكسَفَتْ بطلْعتِهِ النُّجومُ فأنشدَ فألُ تاريخٍ أراهُ بشكر اللهِ نِعمتُنا تدومُ,hope
924,يُثيرني الإشمئزاز رؤية الأشخاص الذين يتجاهلون قوانين النظافة.,not_applicable
2779,و اصدق الحب لا نبوح بهِ ولكنّ وطاتهُ تغزو ملامحنا ❣️,not_applicable
7891,تَمَّت وَتَمَّ الحُسنُ في وَجهِها فَكُلُّ شَيءٍ ما خَلاها مُحال لِلناسِ في الشَهرِ هِلالٌ وَلي في وَجهِها كُلَّ صَباحٍ هِلال,not_applicable
6132,حَيِّ الدِيارَ وَأَهلَها أَهلا وَاِربَع وَقُل لِمُفَنِّدٍ مَهلا حُبُّ المُدامَةِ مُذ لَهِجتُ بِها لَم يُبقِ لي في غَيرِها فَضلا إِنّي نَدَبتُ لِحاجَتي رَجُلاً صافي السَماحَةِ وَاِحتَوى النُبلا وَسَمَت بِهِ الهِمَمُ العِظامُ إِلى ال رُتَبِ الجِسامِ فَبايَنَ المِثلا تَلقى النَدى في غَيرِهِ عَرَضاً وَتَراهُ فيهِ طَبيعَةً أَصلا فَاِسبِق أَيا عَبدَ الإِلَهِ بِها وَاِجعَل لِعَقبِكَ ذُخرَها نَجلا كَلِّم أَخاكَ يُكَلِّمُ الفَضلا وَلِيَبلُني حَسَناً كَما أَبلى إِنّي وَصَلتُ بِكَ الرَجاءَ عَلى بُعدِ المَدى إِذ كُنتَ لي أَهلا وَإِذا وَصَلتَ بِعاقِلٍ أَمَلاً كانَت نَتيجَةُ قَولِكَ الفِعلا,hope
5320,الحياه ال ف خيالي حلوه اوووي : ),hope
7312,وَلي لِحُجاجِك يا ٱمُ الجَبين عرفات حُبِك كما الصلوات والقبله مِش يَمي😔 😍 تيم القمه بيفجر الفولورز,hope
7102,احب الناس اللي جوهاا نفس جويّ مكتفيه بالـ  القهوه ، الكتب ، المسلسلات ، الافلام ، الموسيقي ، الورد  شقدّ حلوين . كم شاهدت مسلسل في حياتك,not_applicable
6042,قيلَ لي ماذا يحاكي قدُّ سعدى قلتُ صعدَهْ قيل فالريقةُ منها أيُّ شيءٍ قلت شهدَهْ,not_applicable
3775,: اللهّم خفف عن جدتي كُل ذره وجع ترهقها وانزل عليها لِتُزيل بها تعبك يا رب العالمين، اللهم اشفها وخفف عنها مراره الا…,hope
4835,: مبروك ويتربي بعزكم ويجعله قدم السعد عليكم وان شاء الله ما يخيب ظنكم ويبارك فيه ويسعدكم مبروك المولود علي الشريف قروب ورد …,hope
4964,أَشْعُرُ بِالرَّفْضِ إِذَا لَمْ يُرْغَبُوا فِي النَّوْمِ مَعِي وَأُفْتَرِضُ تَلَقَّائِيًّا أَنَّهُمْ لَمْ يَعُدُّوا يَرَوْنِي بِهَذِهِ الطَّرِيقَةِ بَعْدَ الْآنِ,not_applicable
539,قطر خاشه الاوليمبياد ب25 لاعب .. اللي يبي يخنب قطر يستغل الفرصه الشعب كله في البرازيل 😂😂😂😂😂😂,not_applicable
7483,وُ انْ رايتُك للمرهّ الالفُ لنّ تتغير تِلك النبضهَ التيْ اشعُر بهُا حينْ ارَاك❤️ الاول,not_applicable
2745,الجلوكوز و المصنع أصبح مهجور لحد ما اشترته سنة ٢٠٠٤ شركة ( امريكانا) أما أكبر و اول مستشفى يوناني في مصر إتأممت هي كمان و بقت دلوقتي مستشفى ( جمال عبدالناصر للتأمين الصحي) بالإسكندرية كوتسيكا اتوفى سنة ١٩٦٢ يعني بعد سنة واحدة بس من قرارات التأميم و المصريين كلهم قبل الجالية,not_applicable
3719,ن,not_applicable
6819,@fa49643 @rvx_966 @Aldowayesh حلووووه يالفهد هههه صفقت جبهته ههههههههه شكله يجيد كيد النسوان هذا القوطي 🤣ومسوي يطقطق 😂😂😂 الحفيره 👇🏽كانت مؤذيه ولا زالو يتلاطمون ههههه https://t.co/zZcLWJOQjk,hate
4468,@Naddyya666 أوروبا لن تمسح بتولي اليمين المتطرف الحكم في اي دولة و كمثال على ذلك انه عندما فاز حزب الحرية النمسا ي المتطرف زعامة هايدر تسبب ذلك في عزلة ديبلوماسية للنمسا من طرف الاتحاد الأوربي.,not_applicable
667,يا طيف تمثال الزعيم الشهيد أثرتَ في الصدر كرام الشجون ولحتَ للنفس مثال الخلود وإن تعامت عن سناك العيون أطفت بالقوم فما استقبلوك إلا بذكرى من وفاءٍ هزيل فاعذر سقاك سقاك العهد من أنكروك لا يعرف الجاحدُ وجه الجميل سجنتَ أزماناً وطال العقوق فاغفر إذا أعيا عليك النصير القوم أسرى ليس فيهم طليق أيرتجى المسجون غوث الأسير,hate
7575,بكَى إِليَّ غَداةَ البَيْنِ حينَ رأى دمعي يَفيضُ وحالي حالُ مَبْهوتِ فَدَمْعتي ذَوْبُ ياقوتٍ على ذَهَبٍ ودَمعُهُ ذوبُ دُرٍّ فوقَ ياقوتِ,not_applicable
8549,@football_ll55 اقول كفايه تطبيل الهلال بيفوز 5 ولا 4 حسستني انه نصف نهائي الأبطال ولا كأ س العالم,not_applicable
5063,@EdyCohen انت ومن على شاكلتك على زوال باذن الله ...مثلك كالكلب أن تحمل عليه يلهث وان تتركه يلهث ...اي قزم انت أمام هذه القامه,hate
1353,ماذا يضرُّ الحبيبَ لو عطفا فأنصف المستهامَ وانتصفا لا تخلف الوعدَ لي أيا سَكَني فإن في خلفه ليَ التلفا هجرك إن دامَ لي بغير وفاً قضيتُ وجداً بغصَّتي أسفا لا خير في الوعد لا تمام له كأنَّه البرق لاح واختطفا سهام عين الحبيب تقتلني كأن في مهجتي لها هدفا ما حلَّ هذا وليس ذا حسناً أن تتركنّي متيَّماً دنفا يا ليت شعري متى يكون لنا وقتٌ نرى الشمل فيه مؤتلفا ما أقبح التيه بالمِلاح ومَن كان مليحاً فلا يكن صلفا,hope
7114,@mialmohanna هههههههه هذا ينافس الهمداني والكلبي الشيعي في الكذب 😂,hate
9619,وجع يومي ربنا يصبرهم ويربط علي قلوبهم,hope
8662,رئيس البرلمان اليمني من العاصمة بغداد خلال القمة البرلمانية العربية: - إيران تزود ميليشيات الحوثي بالمسيّرات والأسلحة لقتل المدنيين - ميليشيات الحوثي تواصل حصار تعز منذ 8 سنوات - ميليشيات الحوثي تمارس الإرهاب العابر للحدود - ميليشيات الحوثي قصفت الموانئ بصواريخ إيرانية https://t.co/LMKQCwygkV,hate
2703,aljohra: رب في يوم الجمعه لك عبادٌ ينتظرون فرجًا فبشرهم وعبادٌ يسالون شفاءً فعافهم وعبادٌ يرجون فارحمهم وامواتٌ ينتظرون دعاء…,not_applicable
3330,أُعَبِّسُ حينَ ألقاهُ كأني لستُ أهواهُ محاذرةً من الواشي ووسْطَ القلبِ مأواهُ وقالوا صفْ لنا شهداً وخمراً خامراً فاهُ سلوا مَنْ ذاقَهُ يوماً فلستُ بعالمٍ ما هو,not_applicable
8053,بتبسط جدًا بنجاح اللاعبين المصريين في الاوليمبياد .... بفرح لما بلاقي حد بيحقق حلمه ويوصل للي هو عاوزه رغم كل القرف اللي احنا عايشين فيه,not_applicable
3584,: اسوا شُعور ؛ هُو ان تگتشفَ بـَ انك وَسيله لـ ملئ فراغ احدهَم وَ لم يُحبك گمَا احببته .!,not_applicable
9295,بلا حب بلا كلام فاضي بلا خرابيط ،، غير حب الله وحب محمد صلي الله عليه وسلم مابي,not_applicable
5645,اللي يكذب يروح الاوليمبياد حماده طلعت,not_applicable
3376,:  هزق البلد كلها ..مرتضي محدش عارف يوقفه ..لا وزير داخليه ولا شباب ولا حتي بتوع التلفزيون,hate
1256,: حسبي الله علي مريم وعلي كل من ساندها وعسي كل من وقف معها يشوف الي صار بروان في بناته كلنا مع محال كلنا ضد مريم بيفور…,hope
6190,أَقصِر فُؤادي فما الذِكرى بِنافِعةٍ ولا بِشافِعَةٍ في رَدٍّ ما كانا سلا الفُؤادُ الذي شاطَرتهُ زمناً حملَ الصَبابَةِ فاِخفِق وَحدكَ الآنا ما كان ضَرَّك إِذ عُلِّقتَ شمسَ ضُحىً لو ادَّكَرتَ ضَحايا العِشقِ أَحيانا هلّا أخَذتَ لهذا اليَومِ أُهبَتَهُ من قَبلِ أَن تُصبِحُ الأَشواقُ أَشجانا لَهفي عَلَيكَ قَضَيتَ العُمرَ مُقتَحِماً في الوَصلِ ناراً وفي الهِجرانِ نيرانا,not_applicable
5348,تدري وش اللي مَ يخليني انساك ؟اني لا جيِت احب ..غيرك ، ذكرتك 💙,hope
4175,: هزاع بن زايد قدوتي وعزوتي عسي عمرك طويل سيدي وتاج راسي,hope
4910,الكائن البرشلوني عامل زي الطفل الزنان اللي ابوه كل يوم يضربه و هو يطلع لسانه و يقول ما وجعتني و يرجع ينضرب تاني https://t.co/qtyyGZoCtb,hate
1852,2016: m في كلمه امنيتي له بالسعاده والراحه والفرح وكل شي جميل حلمت ان يجمعني به.❤❤,hope
6316,مقتل علي يحيى الزين من حزب اللات أثناء قيامه بواجبه الجهادي من التجارة بالكبتاجون وقتل أهل السنّة والجماعة https://t.co/05hNUB5lso,not_applicable
9699,@mtwly13137476 ما نا كنت بنيك امك واختك,not_applicable
2105,تقول فتاه توفيت امي اثناء ولادتي فاخذت اخر نفس من انفاسها تاملوه جيدا مؤلمه لحد,not_applicable
133,@BirkZwyeruJIFkM @fahadlghofaili عاطف.. هل تعلم أن لفظ الفاروق ليست لعمر بن الخطاب اول من أطلق عليه هذا اللفظ هم اليهود أما الأحاديث الواردة بهذا الخصوص فاسنادها ضعيف تصل إلى التلفيق,not_applicable
5029,@bbooosf طيب شنو علاق هادي العامري بالعرب و بالعروبة لان ماشاهدا في الاعلام هو شخص فارسي او انا غلطان,not_applicable
928,قد رُفِعَت ألويةُ الغَدرِ وسُدَّ بابُ الفَصلِ والشكرِ وآيةُ الإحسانِ منسوخَةً قد أسقِطَت من صُحُفِ الدَهرِ لا تطلُبِ الخيرَ ولا ترجُهُ فإنّ هذي دولةُ الشّرِّ سمعتُ بالحرِّ ولم ألقَهُ يا طولَ أشواقي إلى الحُرِّ,hate
823,@Aldowayesh الأمور واضحه والطريق ممهد للدلال واللي مايفهما مع احترامي دلخ مُركب.. ويادويش انتا فاهمها مضبوط بس البلاء في العقول الغبيه 👍😍,hate
7576,لَا أَسْتَطِيعُ أَنْ أَتَخَيَّلَ مَا تَعْتَقِدُهُ أَوْ تَشْعُرُ بِهِ زَوْجَتُهُ تَجَاهَ كُونِهِ أَكْثَرَ جَمَالًا وَعَاهِرَةً مِنْهَا وَيَبْدُو أَصْغَرَ سِنًّا مَمَّا تَبْدُو عَلَيْهِ فِي.,not_applicable
1531,قل للذي فقد الأحبة وانثنى يبقى منازلهم دموعا تسجم ماذا وقوفك في الديار مسائلا عن أهلها ومتى يجيب الأبكم سل عنهم صرف الزّمان فإنه بهم من الدار المحيلة أعلم أفناهم ريب المنون وهذه آثارهم عظة لمن يتوسم هي شيمة الأيام كف تبتني مذ كانت الدنيا وكف تهدم وإذا رأيت محسدين فقلما ترجيهم الأيلم حتى يرحموا وترى تقلب هذه الدنيا بنا وكأننا فيها سكارى نوم,hope
1214,وعليك قبلنا يانجم النجوم ياعندليب الحب والاحساس,not_applicable
504,@1mohamedlbrahim @jorii1995 @moe_gov_sa @bip_ksa احنا كعرب انت لو عربي اكيد بتجلد ذاتك موبس غيرك لو شفت مثل هذي معلمه وتعمل هيك,hate
6530,RT @TheAlexArch: بوابة طيارة تل أبيب جنب بوابة طيارة إسلام أباد والركاب قاعدين قدام بعض https://t.co/aotfSnF10R,not_applicable
3072,احبك حبين الهوي وحبا لانك اهل لذاك فاما. الذي هو حب الهوي ف شغلي بذكرك عما سواك 👐,not_applicable
